9.093041510543614647e-02 2.429200639611948098e+00 -1.913669508818006904e+01 6.489306059165644847e-01
9.091428750021286753e-02 2.429170761606173734e+00 -1.913666707967205127e+01 6.490347171700684425e-01
9.091428750021286753e-02 2.429170761606173734e+00 -1.913666707967205127e+01 6.490347171700684425e-01
9.091428750021286753e-02 2.429170761606173734e+00 -1.913666707967205127e+01 6.490347171700684425e-01
9.072453573851423092e-02 2.430336474909811528e+00 -1.913692522581822431e+01 6.486148171875119051e-01
9.072453573851423092e-02 2.430336474909811528e+00 -1.913692522581822431e+01 6.486148171875119051e-01
9.072453573851423092e-02 2.430336474909811528e+00 -1.913692522581822431e+01 6.486148171875119051e-01
9.072453573851423092e-02 2.430336474909811528e+00 -1.913692522581822431e+01 6.486148171875119051e-01
9.071857179512322900e-02 2.418709202383287682e+00 -1.913287053020938799e+01 6.534076308539136235e-01
8.871355639408375071e-02 2.409964696966806930e+00 -1.914486683808346257e+01 6.864233074725575312e-01
8.871355639408375071e-02 2.409964696966806930e+00 -1.914486683808346257e+01 6.864233074725575312e-01
8.871355639408375071e-02 2.409964696966806930e+00 -1.914486683808346257e+01 6.864233074725575312e-01
8.871355639408375071e-02 2.409964696966806930e+00 -1.914486683808346257e+01 6.864233074725575312e-01
8.741453484614666869e-02 2.403782268244327724e+00 -1.914971145713425926e+01 6.994216228852002670e-01
8.741453484614666869e-02 2.403782268244327724e+00 -1.914971145713425926e+01 6.994216228852002670e-01
8.741453484614666869e-02 2.403782268244327724e+00 -1.914971145713425926e+01 6.994216228852002670e-01
9.071456290313391346e-02 2.422790698511670726e+00 -1.914137659122001267e+01 6.603434947583300962e-01
9.071456290313391346e-02 2.422790698511670726e+00 -1.914137659122001267e+01 6.603434947583300962e-01
9.071456290313391346e-02 2.422790698511670726e+00 -1.914137659122001267e+01 6.603434947583300962e-01
9.071456290313391346e-02 2.422790698511670726e+00 -1.914137659122001267e+01 6.603434947583300962e-01
9.190709728168100501e-02 2.459550602579229750e+00 -1.914983827547426998e+01 6.780049419666683841e-01
8.806005091156550446e-02 2.455532906889398514e+00 -1.914335624976403949e+01 6.873670314831850092e-01
8.943511942290041650e-02 2.371772290558900487e+00 -1.918635006674625032e+01 7.271414110641444273e-01
8.943511942290041650e-02 2.371772290558900487e+00 -1.918635006674625032e+01 7.271414110641444273e-01
8.943511942290041650e-02 2.371772290558900487e+00 -1.918635006674625032e+01 7.271414110641444273e-01
8.943511942290041650e-02 2.371772290558900487e+00 -1.918635006674625032e+01 7.271414110641444273e-01
8.604640742973075629e-02 2.408378451557289690e+00 -1.915740249566374231e+01 7.184753489613825428e-01
8.604640742973075629e-02 2.408378451557289690e+00 -1.915740249566374231e+01 7.184753489613825428e-01
8.584917931230082178e-02 2.408196406554221625e+00 -1.915675172145576610e+01 7.183561156747936272e-01
8.541220382945483025e-02 2.408234111425350488e+00 -1.915487447682410149e+01 7.163502249453639337e-01
8.698612311908443528e-02 2.382391722458653049e+00 -1.915712732511684990e+01 7.186167771443300323e-01
8.660268873966746328e-02 2.386299259313366949e+00 -1.915714770282595936e+01 7.195111769151464332e-01
8.660268873966746328e-02 2.386299259313366949e+00 -1.915714770282595936e+01 7.195111769151464332e-01
9.282954934707385308e-02 2.380767372623121325e+00 -1.916126029505453587e+01 7.169098067883254988e-01
9.225845800144548414e-02 2.380789292182008410e+00 -1.917457223545734379e+01 7.488622735300273225e-01
9.260762744339186281e-02 2.443354809019206986e+00 -1.917456757017551183e+01 7.434542454891054364e-01
9.495067384435887381e-02 2.442567053113767539e+00 -1.917709345181899749e+01 7.460495058882437025e-01
9.517134283031965236e-02 2.449064797183240216e+00 -1.917906226836365136e+01 7.407184576073447824e-01
9.691038906364307648e-02 2.360022077589992051e+00 -1.917430051688333847e+01 7.348898381975546013e-01
9.691038906364307648e-02 2.360022077589992051e+00 -1.917430051688333847e+01 7.348898381975546013e-01
9.561197374391307291e-02 2.365403485250137550e+00 -1.917904360314091150e+01 7.374923258196700582e-01
9.013530823399262815e-02 2.364036023250979390e+00 -1.915012615072943447e+01 7.004291331079964822e-01
9.013530823399262815e-02 2.364036023250979390e+00 -1.915012615072943447e+01 7.004291331079964822e-01
8.779173771737100451e-02 2.374614375215649886e+00 -1.915062293455747167e+01 7.088823163774528036e-01
8.779173771737100451e-02 2.374614375215649886e+00 -1.915062293455747167e+01 7.088823163774528036e-01
1.025970796640580940e-01 2.378512707108840996e+00 -1.919359832320584758e+01 7.570781103654566913e-01
1.025970796640580940e-01 2.378512707108840996e+00 -1.919359832320584758e+01 7.570781103654566913e-01
1.025970796640580940e-01 2.378512707108840996e+00 -1.919359832320584758e+01 7.570781103654566913e-01
1.025970796640580940e-01 2.378512707108840996e+00 -1.919359832320584758e+01 7.570781103654566913e-01
1.012334479888230832e-01 2.375136322728913285e+00 -1.918542787743714939e+01 7.481565136411049144e-01
1.012334479888230832e-01 2.375136322728913285e+00 -1.918542787743714939e+01 7.481565136411049144e-01
1.012334479888230832e-01 2.375136322728913285e+00 -1.918542787743714939e+01 7.481565136411049144e-01
9.688858963078766928e-02 2.372509918770616899e+00 -1.916238221598205271e+01 7.408401642772246554e-01
9.769547314175677788e-02 2.373498550193407386e+00 -1.916262125531830662e+01 7.437322304798693606e-01
1.151570366712567767e-01 2.320710712067364234e+00 -1.916288153043058884e+01 7.317178617365870386e-01
1.095191775466926865e-01 2.345475677394727843e+00 -1.915392419627778153e+01 7.289682229565549454e-01
1.141790275732625787e-01 2.377400192696629500e+00 -1.916672468602127921e+01 7.418711982659271786e-01
1.187824661755670086e-01 2.381112160274271083e+00 -1.917434563806583014e+01 7.460427106809971454e-01
1.187824661755670086e-01 2.381112160274271083e+00 -1.917434563806583014e+01 7.460427106809971454e-01
1.187824661755670086e-01 2.381112160274271083e+00 -1.917434563806583014e+01 7.460427106809971454e-01
1.187824661755670086e-01 2.381112160274271083e+00 -1.917434563806583014e+01 7.460427106809971454e-01
1.066726206171059732e-01 2.376363703729439170e+00 -1.914543297987469117e+01 7.183770906982492876e-01
1.066726206171059732e-01 2.376363703729439170e+00 -1.914543297987469117e+01 7.183770906982492876e-01
9.362628464457126154e-02 2.377742659605404540e+00 -1.912960110566635663e+01 7.082308575065782152e-01
9.282608500733763313e-02 2.378454786117305098e+00 -1.912930013110107552e+01 7.063538111720326640e-01
9.702815292964592220e-02 2.353963358516301785e+00 -1.911320322507243574e+01 6.852241834477658111e-01
9.523249834428297589e-02 2.362252202661973222e+00 -1.911512084587807792e+01 6.864358300902941856e-01
9.523249834428297589e-02 2.362252202661973222e+00 -1.911512084587807792e+01 6.864358300902941856e-01
9.511773808721260548e-02 2.360223961505049761e+00 -1.911442581036323674e+01 6.865216452374568457e-01
9.511773808721260548e-02 2.360223961505049761e+00 -1.911442581036323674e+01 6.865216452374568457e-01
9.511773808721260548e-02 2.360223961505049761e+00 -1.911442581036323674e+01 6.865216452374568457e-01
9.511773808721260548e-02 2.360223961505049761e+00 -1.911442581036323674e+01 6.865216452374568457e-01
9.511773808721260548e-02 2.360223961505049761e+00 -1.911442581036323674e+01 6.865216452374568457e-01
9.434787494976284994e-02 2.336468584502172874e+00 -1.910644349590752711e+01 6.862437893453102733e-01
9.434787494976284994e-02 2.336468584502172874e+00 -1.910644349590752711e+01 6.862437893453102733e-01
9.266052348232881042e-02 2.363994129636544095e+00 -1.912046123663010633e+01 7.009993125816432746e-01
9.266052348232881042e-02 2.363994129636544095e+00 -1.912046123663010633e+01 7.009993125816432746e-01
9.266052348232881042e-02 2.363994129636544095e+00 -1.912046123663010633e+01 7.009993125816432746e-01
1.027184582694091880e-01 2.363376814916773316e+00 -1.913074889918198096e+01 7.061393319549593706e-01
1.027184582694091880e-01 2.363376814916773316e+00 -1.913074889918198096e+01 7.061393319549593706e-01
1.027184582694091880e-01 2.363376814916773316e+00 -1.913074889918198096e+01 7.061393319549593706e-01
1.050641362435292270e-01 2.363417982042365750e+00 -1.913601451360786498e+01 7.134956527370115431e-01
1.072803628445352653e-01 2.345166188516520922e+00 -1.912259402964508936e+01 7.104602884047969136e-01
1.097118760866754028e-01 2.312079201147810181e+00 -1.911486195725867177e+01 7.062787817083934216e-01
1.055561165107655880e-01 2.324139105787660586e+00 -1.912177312115311878e+01 7.125766222777832892e-01
1.055561165107655880e-01 2.324139105787660586e+00 -1.912177312115311878e+01 7.125766222777832892e-01
1.029977242395249681e-01 2.332583683884030812e+00 -1.912971618267276952e+01 7.170228667489826346e-01
1.029977242395249681e-01 2.332583683884030812e+00 -1.912971618267276952e+01 7.170228667489826346e-01
1.040915309453312176e-01 2.319278538763248410e+00 -1.912690190025333692e+01 7.145920158282174084e-01
1.060132243827324600e-01 2.312187219890444734e+00 -1.912953499016747116e+01 7.166711089299290238e-01
1.039418184884109975e-01 2.296266228837583689e+00 -1.912319809377348889e+01 7.077677221684125497e-01
1.039418184884109975e-01 2.296266228837583689e+00 -1.912319809377348889e+01 7.077677221684125497e-01
1.039418184884109975e-01 2.296266228837583689e+00 -1.912319809377348889e+01 7.077677221684125497e-01
1.038721819817082365e-01 2.342695588530602446e+00 -1.914666329281986279e+01 7.507810110201530440e-01
9.690636851051370737e-02 2.388539449178550100e+00 -1.912527638701413935e+01 7.239263736210803657e-01
9.484094871549111905e-02 2.403447765127867619e+00 -1.912734880841085428e+01 7.183607767719422110e-01
1.062067452732505940e-01 2.379469639773709400e+00 -1.912372284535860700e+01 7.067859214441272186e-01
1.062067452732505940e-01 2.379469639773709400e+00 -1.912372284535860700e+01 7.067859214441272186e-01
1.062067452732505940e-01 2.379469639773709400e+00 -1.912372284535860700e+01 7.067859214441272186e-01
1.106200855397735661e-01 2.411016518447495649e+00 -1.909825824666120297e+01 6.782198787889713865e-01
1.106200855397735661e-01 2.411016518447495649e+00 -1.909825824666120297e+01 6.782198787889713865e-01
1.106200855397735661e-01 2.411016518447495649e+00 -1.909825824666120297e+01 6.782198787889713865e-01
1.106200855397735661e-01 2.411016518447495649e+00 -1.909825824666120297e+01 6.782198787889713865e-01
1.106200855397735661e-01 2.411016518447495649e+00 -1.909825824666120297e+01 6.782198787889713865e-01
1.091333303050063264e-01 2.407054930547030125e+00 -1.909807632433901858e+01 6.797031243623158359e-01
1.091333303050063264e-01 2.407054930547030125e+00 -1.909807632433901858e+01 6.797031243623158359e-01
1.091333303050063264e-01 2.407054930547030125e+00 -1.909807632433901858e+01 6.797031243623158359e-01
